Time,Data1,Data2
27.2,180.5,17.64
27.35,180.86,28.01
27.49,180.43,31.23
27.63,180.25,34.54
27.76,180.54,38.89
27.91,180.29,39.65
28.06,180.43,41.06
28.2,180.58,41.35
28.35,180.72,39.85
28.48,180.79,35.94
28.62,180.68,28.94
28.76,180.4,18.75
28.89,179.96,7.24
29.03,179.75,-3.2
29.07,179.57,-6.02
29.21,179.6,-13.68
29.34,179.6,-19.92
29.49,179.46,-25.89
29.65,179.53,-28.84
29.81,179.53,-29.8
29.96,179.39,-29.29
30.09,179.35,-26.29
30.23,179.39,-20.57
30.38,179.57,-11.15
30.53,180.11,1.35
30.67,180.54,13.14
30.8,180.58,21.87
30.94,180.5,27.94
31.09,180.32,32.88
31.23,180.36,37.57
31.36,180.65,42.76
31.5,180.54,44.38
31.64,180.61,45.7
31.78,180.79,45.5
31.91,180.9,43.05
32.07,180.76,35.99
32.23,180.43,25.11
32.38,179.89,12.3
32.52,179.46,1.09
32.67,179.57,-6.04
32.81,179.89,-10.61
32.97,179.93,-16.29
33.12,180.04,-21.13
33.27,179.78,-27.62
33.42,179.71,-32.27
33.55,179.6,-35.68
33.7,179.5,-38.13
33.85,179.35,-38.77
33.99,179.06,-37.7
34.13,179.06,-32.33
34.26,179.53,-21.2
34.4,180.04,-8.4
34.54,180.25,3.3
34.68,180.5,14.71
34.82,180.61,24.71
34.96,180.72,31.96
35.1,180.61,36.24
35.24,180.32,38.36
35.38,180.43,41.47
35.52,180.58,43.52
35.67,180.72,43.68
35.83,180.83,41.08
35.98,180.86,34.96
36.13,180.36,23.18
36.27,179.93,10.65
36.43,179.75,-1.22
36.58,179.53,-11.07
36.72,179.64,-16.73
36.87,179.71,-21.55
37.02,179.89,-24.91
37.16,179.78,-29.13
37.31,179.53,-33.13
37.45,179.46,-34.5
37.59,179.35,-34.11
37.74,179.35,-30.91
37.88,179.39,-24.45
38.02,179.68,-14.8
38.16,180.14,-3.04
38.31,180.5,8.8
38.44,180.65,17.42
38.58,180.4,22.16
38.72,180.11,25.38
38.86,180.32,30.99
39.0,180.36,34.93
39.13,180.25,37.2
39.28,180.22,39.24
39.42,180.32,41.13
39.56,180.43,42.38
39.69,180.54,42.43
39.83,180.76,41.4
39.97,180.94,38.28
40.12,180.72,30.09
40.25,180.22,18.89
40.39,179.93,8.06
40.53,179.71,-2.18
40.68,179.57,-11.55
40.84,179.53,-18.97
41.0,179.71,-23.14
41.14,179.75,-26.28
41.28,179.71,-28.49
41.42,179.68,-29.91
41.57,179.57,-30.01
41.71,179.39,-28.84
41.85,179.24,-25.59
42.0,179.35,-17.62
42.15,179.96,-4.84
42.29,180.29,6.57
42.42,180.5,16.58
42.57,180.76,25.88
42.71,180.47,29.85
42.85,180.29,33.12
42.99,180.36,36.9
43.12,180.25,39.03
43.27,180.18,40.97
43.41,180.25,43.05
43.44,180.25,43.29
43.59,180.36,44.73
43.74,180.4,44.99
43.87,180.61,44.88
44.01,180.97,43.48
44.15,180.86,37.11
44.3,180.4,25.22
44.46,179.86,10.96
44.61,179.64,-0.5
44.74,179.57,-9.0
44.88,179.75,-14.79
45.03,179.71,-20.97
45.19,179.89,-25.14
45.34,179.78,-29.8
45.48,179.64,-33.74
45.63,179.57,-35.78
45.79,179.39,-36.35
45.94,179.21,-34.93
46.08,179.39,-28.98
46.21,179.75,-19.95
46.36,180.04,-9.44
46.51,180.4,1.75
46.65,180.36,9.34
46.79,180.43,17.03
46.92,180.5,23.46
47.06,180.29,26.76
47.22,180.14,29.9
47.37,180.29,33.89
47.52,180.36,36.72
47.66,180.47,38.61
47.8,180.58,38.77
47.95,180.79,37.4
48.1,180.9,32.88
48.23,180.47,23.04
48.37,180.11,12.13
48.51,179.89,1.35
48.65,179.53,-9.23
48.79,179.5,-16.95
48.93,179.6,-22.62
49.07,179.75,-26.36
49.21,179.75,-29.66
49.35,179.75,-31.93
49.48,179.68,-33.84
49.64,179.68,-33.95
49.79,179.53,-33.44
49.95,179.24,-31.36
50.1,179.46,-24.35
50.23,179.5,-16.49
50.38,180.07,-3.48
50.53,180.22,7.66
50.67,180.43,17.86
50.81,180.68,26.63
50.94,180.36,30.78
51.08,180.22,34.58
51.22,180.32,39.14
51.37,180.29,42.31
51.5,180.32,45.12
51.64,180.43,47.2
51.79,180.54,48.19
51.93,180.83,48.37
52.08,181.01,45.47
52.22,180.86,37.49
52.36,180.32,25.2
52.5,179.86,12.37
52.64,179.6,0.95
52.78,179.5,-8.09
52.91,179.64,-14.32
53.05,179.78,-19.0
53.21,179.75,-24.18
53.36,179.89,-27.03
53.52,179.75,-30.57
53.66,179.6,-33.12
53.8,179.42,-34.18
53.94,179.28,-33.31
54.08,179.24,-29.62
54.22,179.32,-22.17
54.36,179.86,-10.61
54.5,180.29,1.35
54.64,180.65,12.56
54.78,180.68,20.44
54.91,180.36,24.34
55.05,180.25,27.99
55.21,180.29,32.94
55.36,180.25,36.35
55.5,180.25,38.97
55.63,180.25,40.94
55.78,180.5,43.61
55.93,180.5,43.74
56.07,180.76,43.18
56.2,180.94,40.39
56.34,180.61,32.44
56.49,180.4,21.97
56.63,179.82,9.36
56.77,179.39,-2.18
56.9,179.68,-7.83
57.04,179.96,-12.3
57.19,179.93,-18.7
57.35,179.75,-25.51
57.5,179.75,-29.71
57.64,179.78,-32.88
57.79,179.71,-35.39
57.83,179.68,-35.81
57.98,179.53,-36.95
58.13,179.32,-36.35
58.27,179.28,-32.48
58.41,179.42,-25.38
58.54,179.78,-15.0
58.68,180.0,-4.45
58.82,180.43,7.23
58.96,180.61,16.57
59.1,180.47,22.38
59.24,180.32,27.51
59.39,180.14,31.21
59.53,180.25,35.83
59.68,180.36,40.14
59.83,180.47,43.88
59.96,180.58,46.27
60.1,180.68,47.25
60.24,180.9,46.51
60.38,180.94,42.51
60.52,180.54,33.12
60.66,180.14,22.37
60.8,180.0,12.48
60.95,179.82,1.84
61.16,179.57,-11.23
