Time,Data1,Data2
17.27,179.75,-23.02
17.44,179.6,-26.61
17.61,179.57,-27.83
17.78,179.5,-26.36
17.93,179.5,-22.14
18.08,179.64,-14.45
18.24,180.11,-3.03
18.39,180.11,6.23
18.55,180.36,17.08
18.71,180.65,27.11
18.88,180.61,34.58
19.05,180.58,39.81
19.22,180.61,43.07
19.38,180.61,44.29
19.55,180.83,44.32
19.72,180.72,39.98
19.89,180.65,32.46
20.06,180.29,21.05
20.23,180.07,9.39
20.39,179.75,-2.0
20.56,179.46,-11.66
20.73,179.78,-15.67
20.9,179.75,-19.69
21.05,179.86,-21.42
21.22,179.71,-22.98
21.39,179.53,-22.77
21.56,179.42,-19.51
21.73,179.57,-11.52
21.9,179.86,-0.3
22.07,180.22,13.01
22.24,180.65,25.75
22.41,180.54,33.42
22.58,180.47,39.4
22.75,180.76,45.61
22.92,180.79,47.44
23.08,180.79,46.1
23.24,180.83,42.49
23.41,180.83,34.9
23.58,180.22,21.2
23.73,179.93,9.58
23.89,179.64,-2.5
24.05,179.57,-11.92
24.23,179.64,-19.48
24.4,179.78,-24.39
24.59,179.53,-29.88
24.76,179.57,-31.47
24.93,179.35,-31.37
25.1,179.39,-26.24
25.26,179.6,-16.89
25.43,180.07,-3.83
25.6,180.36,8.68
25.77,180.72,20.59
25.94,180.43,26.47
26.1,180.32,31.15
26.27,180.18,34.59
26.44,180.36,39.19
26.59,180.4,41.35
26.74,180.43,42.7
26.91,180.58,43.16
27.07,180.76,41.79
27.24,181.04,37.81
27.41,180.54,25.88
27.58,179.89,10.98
27.75,179.6,-1.73
27.92,179.46,-12.03
28.09,179.57,-18.12
28.26,179.68,-21.77
28.43,179.68,-23.81
28.59,179.6,-24.02
28.75,179.46,-22.41
28.92,179.42,-16.81
29.09,179.71,-6.86
29.25,180.14,5.03
29.42,180.36,16.61
29.58,180.76,27.03
29.76,180.32,32.04
29.9,180.14,35.73
30.07,180.43,42.14
30.24,180.4,45.7
30.41,180.61,48.79
30.59,180.68,48.88
30.75,180.97,47.44
30.91,180.94,41.42
31.08,180.47,29.19
31.25,180.07,15.86
31.41,179.82,4.17
31.58,179.64,-6.63
31.75,179.86,-13.28
31.93,179.78,-20.33
32.09,179.89,-25.04
32.26,179.75,-30.14
32.43,179.6,-33.18
32.6,179.5,-33.95
32.77,179.28,-31.95
32.94,179.42,-24.95
33.11,179.64,-14.12
33.27,180.32,0.37
33.44,180.79,14.2
33.49,180.68,16.71
33.65,180.47,23.73
33.82,180.43,30.27
33.99,180.14,33.9
34.16,180.47,39.96
34.33,180.32,42.65
34.49,180.29,45.09
34.66,180.22,46.43
34.83,180.25,48.1
34.99,180.4,49.38
35.16,180.58,49.64
35.33,180.79,47.94
35.48,180.79,43.05
35.65,180.72,33.69
35.81,180.11,18.75
35.98,179.78,4.69
36.15,179.46,-7.56
36.32,179.68,-13.83
36.49,179.86,-18.62
36.65,179.86,-22.88
36.82,179.75,-26.77
36.99,179.68,-28.44
37.14,179.53,-28.66
37.3,179.28,-27.05
37.46,179.35,-19.9
37.63,179.89,-6.84
37.8,180.32,7.05
37.97,180.61,19.6
38.14,180.4,27.19
38.31,180.36,34.46
38.48,180.5,41.27
38.64,180.29,44.14
38.81,180.18,46.61
38.98,180.25,49.7
39.13,180.22,51.5
39.29,180.47,53.87
39.46,180.76,54.52
39.63,180.83,51.45
39.81,180.94,44.08
39.97,180.47,31.5
40.14,179.96,16.15
40.3,179.46,1.79
40.47,179.64,-6.78
40.64,179.96,-12.03
40.81,179.93,-18.12
40.97,180.07,-22.67
41.13,179.82,-27.94
41.31,179.78,-31.13
41.48,179.68,-33.12
41.65,179.5,-33.68
41.82,179.28,-31.53
41.99,179.35,-23.81
42.16,179.93,-9.45
42.33,180.43,5.66
42.48,180.9,17.85
42.64,180.47,23.66
42.79,180.22,28.46
42.94,180.4,34.42
43.1,180.25,38.47
43.26,180.36,43.28
43.43,180.68,47.78
43.6,180.65,48.55
43.77,180.79,47.39
43.92,180.86,43.2
44.08,180.72,35.12
44.25,180.36,22.69
44.42,179.82,8.11
44.57,179.68,-2.08
44.73,179.46,-11.31
44.9,179.78,-15.59
45.07,179.93,-19.43
45.24,180.32,-21.23
45.41,179.89,-27.54
45.58,179.86,-31.31
45.74,179.6,-34.69
45.91,179.42,-35.34
46.08,179.28,-32.8
46.23,179.24,-26.5
46.39,179.82,-13.35
46.56,180.11,0.51
46.73,180.36,14.0
46.9,180.72,26.23
47.07,180.61,33.42
47.24,180.36,37.94
47.4,180.43,42.97
47.57,180.14,44.77
47.74,180.25,48.35
47.91,180.5,51.51
48.07,180.72,52.17
48.24,180.76,49.22
48.39,180.86,44.12
48.56,180.54,32.83
48.73,180.18,19.19
48.9,179.86,5.35
49.06,179.78,-5.8
49.23,179.46,-16.28
49.4,179.78,-20.46
49.57,179.53,-25.4
49.73,179.57,-26.36
49.9,179.5,-25.44
50.07,179.53,-21.09
50.13,179.42,-19.27
50.31,179.71,-8.72
50.48,180.07,4.01
50.65,180.61,18.22
50.82,180.68,27.54
50.99,180.47,32.57
51.16,180.47,36.69
51.33,180.47,39.01
51.5,180.61,40.2
51.66,180.72,39.17
51.82,180.58,34.1
51.99,180.72,27.57
52.15,180.4,16.82
52.31,179.93,4.2
52.48,179.75,-6.76
52.65,179.64,-15.32
52.82,179.78,-20.68
52.99,179.53,-26.21
53.17,179.53,-27.8
53.34,179.42,-26.44
53.51,179.35,-21.85
53.67,179.57,-12.4
53.84,180.0,0.96
54.01,180.43,14.52
54.18,180.58,24.91
54.35,180.36,31.29
54.52,180.54,38.21
54.68,180.32,41.67
54.86,180.25,45.36
55.03,180.65,49.83
55.2,180.68,50.92
55.37,180.86,49.86
55.54,180.94,45.04
55.7,180.65,34.64
55.87,180.14,20.62
56.05,179.71,5.77
56.22,179.57,-5.19
56.39,179.86,-11.2
56.56,179.96,-16.76
56.73,179.93,-22.7
56.9,179.86,-27.99
57.07,179.57,-32.52
57.24,179.5,-33.17
57.4,179.32,-31.84
57.57,179.28,-25.83
57.73,179.64,-13.91
57.9,180.25,1.79
58.06,180.68,15.67
58.23,180.68,25.54
58.4,180.32,31.1
58.57,180.47,37.97
58.74,180.36,42.63
58.91,180.47,46.7
59.08,180.43,48.9
59.25,180.76,50.61
59.42,180.9,48.85
59.59,181.01,43.36
59.75,180.61,31.6
59.92,180.04,16.71
60.09,179.82,3.83
60.24,179.53,-6.84
60.4,179.78,-13.22
60.57,179.82,-19.48
60.74,179.82,-24.69
60.91,179.6,-29.42
61.08,179.57,-31.36
61.25,179.53,-30.95
61.42,179.5,-27.7
61.58,179.5,-20.89
61.75,179.82,-9.2
61.92,180.4,5.8
62.07,180.79,17.53
62.24,180.43,24.19
62.41,180.43,30.79
62.58,180.43,35.99
62.75,180.47,39.54
62.92,180.4,41.35
