Time,Data1,Data2
44.26,-179.28,51.08
44.39,-179.17,48.92
44.54,-179.14,43.37
44.68,-179.46,33.76
44.83,-179.86,21.5
44.98,-180.11,9.73
45.11,-180.25,-0.5
45.25,-180.29,-9.2
45.39,-180.4,-16.95
45.53,-180.65,-24.1
45.69,-180.47,-27.56
45.82,-180.36,-28.89
45.98,-180.4,-29.85
46.13,-180.47,-29.4
46.29,-180.68,-27.37
46.44,-180.36,-20.08
46.58,-180.43,-13.57
46.71,-179.96,-2.77
46.85,-179.57,8.01
46.99,-179.5,15.93
47.13,-179.64,21.34
47.29,-179.93,25.73
47.43,-179.64,32.2
47.59,-179.78,35.91
47.74,-179.78,39.03
47.88,-179.68,42.19
48.02,-179.6,44.12
48.15,-179.35,45.7
48.29,-179.17,45.2
48.45,-179.14,40.6
48.6,-179.21,32.49
48.75,-179.71,19.88
48.88,-180.11,7.64
49.03,-180.58,-5.37
49.18,-180.4,-12.87
49.32,-180.14,-18.04
49.46,-180.36,-24.69
49.59,-180.29,-28.65
49.73,-180.43,-32.64
49.89,-180.36,-34.69
50.04,-180.4,-35.65
50.18,-180.58,-35.6
50.31,-180.86,-34.06
50.45,-180.72,-27.48
50.59,-180.25,-16.66
50.73,-180.0,-5.9
50.87,-179.57,6.83
51.01,-179.5,15.94
51.15,-179.82,21.49
51.29,-179.53,29.24
51.44,-179.5,34.86
51.59,-179.6,38.29
51.74,-179.64,40.52
51.88,-179.35,42.67
52.03,-179.21,42.44
52.18,-179.21,39.14
52.31,-179.17,33.36
52.45,-179.57,23.17
52.59,-179.96,11.47
52.73,-180.47,-0.51
52.87,-180.43,-8.8
53.0,-180.4,-15.32
53.16,-180.32,-20.75
53.31,-180.25,-24.45
53.46,-180.29,-27.67
53.61,-180.36,-29.82
53.74,-180.47,-30.86
53.88,-180.65,-30.25
54.02,-180.72,-27.06
54.16,-180.58,-20.04
54.3,-180.18,-9.61
54.45,-179.68,3.3
54.6,-179.53,13.07
54.75,-179.75,19.18
54.89,-179.86,24.66
55.03,-179.68,31.13
55.16,-179.39,37.27
55.31,-179.5,40.17
55.45,-179.5,41.55
55.59,-179.5,41.75
55.72,-179.35,41.16
55.87,-179.24,38.04
56.01,-179.14,32.94
56.15,-179.53,22.69
56.29,-180.04,10.72
56.42,-180.14,0.45
56.56,-180.4,-9.92
56.71,-180.54,-18.47
56.86,-180.25,-22.9
57.0,-180.22,-27.0
57.13,-180.43,-31.28
57.29,-180.54,-33.65
57.44,-180.54,-33.28
57.6,-180.65,-30.87
57.75,-180.61,-25.07
57.89,-180.47,-17.05
57.93,-180.36,-13.99
58.07,-179.93,-2.84
58.2,-179.75,7.26
58.34,-179.35,17.75
58.5,-179.42,24.83
58.65,-179.53,29.61
58.8,-179.6,33.05
58.95,-179.5,35.99
59.08,-179.57,36.79
59.22,-179.39,37.48
59.36,-179.32,36.24
59.5,-179.1,33.87
59.63,-179.06,28.12
59.77,-179.53,17.11
59.92,-180.22,2.68
60.06,-180.4,-7.58
60.21,-180.58,-16.9
60.37,-180.32,-22.25
60.51,-180.25,-26.44
60.65,-180.22,-29.13
60.79,-180.32,-31.71
60.93,-180.36,-33.09
61.06,-180.54,-33.41
61.2,-180.65,-31.66
61.34,-180.5,-26.81
61.5,-180.5,-19.24
61.65,-180.25,-8.75
61.77,-179.86,2.05
61.92,-179.39,14.48
62.06,-179.5,21.41
62.28,-179.53,29.77
