Time,Data1,Data2
32.19,-179.32,50.76
32.34,-179.21,49.94
32.47,-179.06,47.15
32.61,-178.96,41.9
32.75,-179.39,31.44
32.9,-179.86,18.39
33.06,-180.36,4.34
33.21,-180.43,-4.69
33.34,-180.18,-9.71
33.5,-180.04,-14.79
33.65,-180.07,-19.55
33.79,-180.14,-22.96
33.93,-180.43,-26.21
34.07,-180.4,-26.26
34.21,-180.47,-24.98
34.36,-180.5,-20.99
34.52,-180.5,-13.65
34.67,-179.93,-1.76
34.81,-179.93,8.4
34.95,-179.53,19.56
35.09,-179.5,27.81
35.24,-179.42,35.36
35.38,-179.53,39.94
35.51,-179.46,44.61
35.66,-179.64,47.41
35.82,-179.32,51.93
35.97,-179.06,53.45
36.13,-179.03,50.98
36.28,-178.96,45.78
36.41,-179.24,36.08
36.55,-179.71,23.89
36.69,-180.25,10.65
36.83,-180.47,0.4
36.99,-180.29,-6.78
37.13,-180.11,-11.57
37.29,-179.93,-15.83
37.44,-180.07,-20.84
37.58,-179.96,-23.41
37.72,-180.25,-27.59
37.85,-180.36,-29.75
37.99,-180.43,-30.12
38.15,-180.65,-29.18
38.3,-180.58,-23.68
38.45,-180.4,-14.37
38.58,-179.82,-2.24
38.72,-179.46,8.84
38.86,-179.35,17.98
39.01,-179.28,25.72
39.15,-179.57,29.67
39.28,-179.68,33.9
39.42,-179.5,39.0
39.57,-179.28,43.58
39.73,-179.32,45.15
39.88,-179.32,45.37
40.02,-179.17,44.04
40.17,-178.99,40.89
40.31,-179.21,33.58
40.45,-179.64,22.93
40.59,-179.93,12.34
40.72,-180.22,1.81
40.87,-180.36,-6.97
41.03,-180.32,-13.31
41.18,-180.04,-16.41
41.32,-180.0,-19.56
41.45,-180.04,-22.41
41.59,-180.04,-24.4
41.74,-180.32,-27.21
41.9,-180.47,-27.43
42.05,-180.58,-25.01
42.18,-180.43,-19.53
42.32,-180.36,-12.26
42.46,-180.04,-2.39
42.61,-179.86,8.06
42.75,-179.5,18.7
42.89,-179.06,28.63
43.02,-179.17,33.77
43.16,-179.1,37.84
43.3,-179.42,38.05
43.44,-179.35,38.6
43.57,-179.24,37.88
43.61,-179.39,36.66
43.77,-179.35,32.94
43.91,-179.14,28.47
44.06,-179.71,17.43
44.2,-179.96,8.03
44.34,-180.07,-0.22
44.48,-180.25,-7.67
44.63,-180.07,-12.61
44.78,-180.04,-16.7
44.94,-180.07,-20.25
45.09,-180.22,-23.36
45.23,-180.22,-24.39
45.36,-180.32,-24.55
45.5,-180.43,-23.22
45.66,-180.58,-19.29
45.8,-180.25,-11.1
45.95,-179.82,-0.56
46.1,-179.42,10.14
46.24,-179.68,16.58
46.39,-179.64,23.47
46.53,-179.64,29.0
46.67,-179.78,33.26
46.82,-179.6,38.81
46.97,-179.53,43.36
47.12,-179.39,47.17
47.26,-179.21,49.92
47.4,-179.1,50.28
47.54,-178.96,48.71
47.67,-179.1,43.36
47.81,-179.21,35.54
47.97,-179.82,21.95
48.12,-180.25,9.47
48.28,-180.36,-0.27
48.42,-180.14,-5.77
48.56,-179.93,-9.87
48.7,-179.78,-13.83
48.84,-180.07,-20.04
48.99,-180.07,-24.13
49.14,-180.22,-28.33
49.29,-180.4,-31.44
49.43,-180.5,-32.04
49.57,-180.83,-31.5
49.71,-180.9,-26.81
49.86,-180.29,-13.54
50.01,-179.68,0.82
50.16,-179.28,13.92
50.3,-179.14,23.46
50.44,-179.32,29.35
50.58,-178.96,36.05
50.71,-179.32,37.38
50.86,-179.24,38.28
50.99,-179.24,37.11
51.15,-179.32,33.31
51.3,-179.17,28.73
51.46,-179.57,18.62
51.6,-180.0,7.56
51.74,-180.25,-1.47
51.88,-180.14,-7.15
52.02,-179.93,-11.34
52.17,-180.29,-18.2
52.3,-180.14,-21.29
52.44,-180.14,-24.05
52.59,-180.22,-26.24
52.75,-180.4,-27.27
52.9,-180.54,-25.94
53.03,-180.68,-22.32
53.17,-180.14,-12.95
53.31,-179.96,-3.89
53.45,-179.39,7.26
53.62,-179.17,17.56
53.77,-179.39,22.75
53.92,-179.35,27.59
54.07,-179.42,29.29
54.21,-179.42,29.72
54.35,-179.57,28.52
54.49,-179.5,27.46
54.63,-179.6,24.0
54.79,-179.35,20.83
54.94,-179.5,14.4
55.08,-179.75,6.54
55.22,-180.04,-1.7
55.35,-180.25,-8.35
55.5,-180.11,-12.5
55.64,-180.11,-15.78
55.78,-180.0,-17.82
55.93,-180.18,-20.52
56.08,-180.36,-21.92
56.23,-180.5,-21.34
56.37,-180.14,-16.23
56.51,-180.25,-12.13
56.65,-179.89,-4.77
56.78,-180.0,0.96
56.92,-179.53,9.77
57.06,-179.6,15.72
57.22,-179.5,21.89
57.37,-179.39,25.86
57.53,-179.42,27.69
57.67,-179.53,27.38
57.81,-179.46,26.87
57.95,-179.46,24.91
58.09,-179.75,20.32
58.13,-179.71,19.56
58.29,-179.93,13.86
58.44,-179.89,9.57
58.57,-179.75,6.23
58.71,-179.86,1.68
58.85,-180.22,-3.8
58.99,-180.11,-6.23
59.12,-180.18,-8.54
59.26,-180.18,-9.39
59.41,-180.22,-9.34
59.56,-180.18,-7.66
59.71,-180.29,-5.32
59.85,-180.4,-1.06
60.0,-179.78,8.12
60.14,-179.64,14.76
60.28,-179.46,20.97
60.42,-179.14,26.53
60.56,-179.68,26.45
60.69,-179.39,29.05
60.83,-179.57,28.28
60.97,-179.68,27.29
61.13,-179.53,26.72
61.28,-179.5,24.72
61.43,-179.75,19.53
61.58,-179.68,15.53
61.72,-179.68,11.04
61.86,-179.53,6.92
62.0,-179.68,0.69
62.13,-179.82,-6.04
62.27,-180.07,-13.09
62.43,-180.25,-20.2
62.57,-180.22,-23.94
62.72,-180.14,-26.61
62.85,-180.18,-28.82
62.99,-180.32,-30.41
63.13,-180.4,-30.52
63.27,-180.61,-29.69
63.41,-180.54,-24.64
63.55,-180.54,-17.88
63.69,-180.0,-6.36
63.93,-179.5,12.75
