Time,Data1,Data2
17.64,180.36,13.09
17.78,180.43,20.11
17.91,180.25,24.91
18.06,180.54,31.64
18.2,180.5,35.04
18.34,180.4,36.87
18.49,180.47,38.82
18.64,180.58,39.41
18.79,180.72,38.37
18.93,180.68,34.58
19.08,180.61,28.3
19.23,180.14,18.04
19.36,179.93,9.36
19.5,179.82,1.79
19.64,180.07,-2.96
19.79,180.11,-8.91
19.93,179.93,-15.48
20.06,179.93,-20.54
20.2,179.68,-25.88
20.34,179.68,-28.95
20.47,179.64,-30.67
20.62,179.53,-31.48
20.76,179.42,-30.59
20.9,179.39,-27.21
21.04,179.39,-21.18
21.17,179.82,-10.51
21.33,180.29,2.53
21.48,180.72,14.28
21.63,180.43,20.43
21.78,180.22,25.52
21.93,180.47,32.24
22.06,180.25,35.73
22.22,180.29,40.36
22.36,180.47,44.19
22.5,180.58,46.45
22.63,180.61,46.94
22.77,180.72,45.94
22.92,180.94,42.91
23.06,180.76,35.86
23.21,180.47,25.3
23.36,180.0,12.42
23.49,179.75,1.67
23.64,179.57,-8.01
23.79,179.82,-13.65
23.93,179.57,-20.43
24.06,179.75,-24.0
24.2,179.93,-26.66
24.35,179.71,-30.83
24.5,179.68,-32.67
24.64,179.57,-33.49
24.78,179.32,-32.91
24.93,179.39,-28.3
25.07,179.35,-22.14
25.21,179.71,-11.57
25.35,180.14,0.13
25.5,180.4,12.3
25.64,180.61,21.74
25.79,180.72,29.4
25.94,180.43,32.97
26.09,180.36,36.05
26.22,180.4,38.79
26.36,180.36,40.18
26.5,180.5,41.5
26.65,180.65,41.45
26.78,180.76,39.67
26.92,180.9,36.15
27.06,180.65,28.01
27.2,180.32,17.86
27.34,179.96,6.6
27.47,179.57,-4.5
27.61,179.71,-11.23
27.76,179.57,-18.59
27.9,179.71,-22.33
28.04,179.75,-25.4
28.18,179.68,-28.18
28.34,179.5,-29.9
28.5,179.42,-29.0
28.65,179.32,-25.72
28.8,179.5,-18.3
28.83,179.5,-16.71
28.98,179.96,-5.38
29.12,180.36,5.78
29.28,180.61,16.45
29.41,180.4,21.9
29.56,180.29,27.14
29.7,180.22,31.42
29.85,180.4,36.87
29.99,180.43,40.76
30.13,180.5,43.5
30.27,180.61,44.86
30.41,180.72,44.61
30.55,180.94,42.73
30.69,180.68,36.63
30.83,180.5,28.82
30.97,180.32,19.79
31.12,179.96,8.22
31.25,179.78,-1.44
31.39,179.68,-9.68
31.54,179.64,-16.9
31.69,179.71,-21.85
31.82,179.71,-25.54
31.96,179.71,-28.21
32.1,179.75,-29.74
32.24,179.5,-30.99
32.39,179.35,-29.71
32.52,179.17,-26.29
32.66,179.53,-17.46
32.8,180.0,-6.54
32.95,180.32,5.24
33.09,180.47,14.84
33.22,180.72,23.97
33.37,180.43,28.95
33.52,180.4,33.81
33.66,180.25,37.14
33.81,180.22,41.0
33.95,180.4,44.67
34.09,180.54,47.09
34.23,180.58,47.68
34.36,180.83,47.73
34.5,180.76,44.12
34.65,180.94,38.79
34.79,180.47,28.36
34.93,180.0,16.61
35.06,179.82,6.44
35.2,179.68,-2.82
35.34,179.46,-10.81
35.48,179.68,-14.66
35.64,179.57,-19.05
35.78,179.75,-20.09
35.94,179.75,-20.57
36.09,179.57,-20.51
36.23,179.68,-17.96
36.37,179.86,-13.46
36.5,179.71,-9.61
36.65,179.68,-3.64
36.8,179.93,5.46
36.95,180.22,15.41
37.09,180.4,23.63
37.22,180.68,31.44
37.36,180.47,35.38
37.5,180.14,37.88
37.65,180.29,42.22
37.78,180.22,45.01
37.92,180.29,48.03
38.07,180.47,51.17
38.23,180.5,52.18
38.38,180.76,52.65
38.51,180.97,51.09
38.65,181.04,46.21
38.79,180.76,36.59
38.93,180.32,24.13
39.07,179.89,10.96
39.2,179.68,-0.91
39.36,179.5,-12.16
39.51,179.39,-20.41
39.67,179.6,-24.71
39.82,179.57,-27.99
39.95,179.64,-29.05
40.1,179.53,-29.29
40.25,179.42,-27.8
40.39,179.28,-24.0
40.54,179.57,-14.85
40.68,180.04,-2.61
40.82,180.47,9.07
40.96,180.68,18.52
41.1,180.32,23.33
41.24,180.14,27.91
41.39,180.58,35.83
41.54,180.5,39.41
41.68,180.32,40.98
41.83,180.5,43.05
41.98,180.72,43.32
42.11,180.86,41.61
42.25,180.83,36.98
42.4,180.65,28.58
42.55,180.32,17.13
42.69,179.78,4.63
42.82,179.57,-5.53
42.96,179.53,-13.25
43.1,179.5,-19.39
43.13,179.64,-19.77
43.27,179.71,-23.14
43.41,179.89,-24.8
43.55,179.68,-27.73
43.7,179.6,-28.82
43.86,179.39,-28.57
44.01,179.46,-24.42
44.15,179.42,-18.71
44.28,179.86,-8.52
44.42,180.11,1.67
44.56,180.4,12.08
44.7,180.58,20.97
44.84,180.29,25.88
44.97,180.58,32.65
45.13,180.32,36.18
45.28,180.36,39.69
45.44,180.43,42.57
45.6,180.58,44.14
45.74,180.68,43.8
45.88,180.94,42.12
46.03,181.08,36.96
46.18,180.54,25.14
46.32,180.07,12.67
46.45,179.78,1.27
46.59,179.53,-8.91
46.73,179.71,-15.37
46.87,179.57,-22.24
47.01,179.71,-26.23
47.16,179.71,-29.34
47.31,179.5,-31.85
47.46,179.46,-31.76
47.61,179.32,-29.96
47.75,179.53,-24.35
47.88,179.46,-18.17
48.02,179.86,-7.48
48.16,180.32,4.2
48.3,180.65,14.9
48.44,180.4,21.33
48.57,180.29,26.56
48.72,180.54,33.73
48.86,180.61,38.12
49.01,180.58,40.39
49.14,180.61,41.43
49.28,180.65,40.86
49.43,180.79,38.6
49.58,180.76,32.51
49.71,180.43,23.54
49.85,180.25,14.08
49.99,179.89,3.4
50.14,179.82,-6.09
50.28,179.64,-14.13
50.41,179.89,-18.71
50.55,179.6,-24.95
50.69,179.82,-27.21
50.83,179.64,-30.35
50.97,179.5,-32.06
51.11,179.39,-31.37
51.25,179.32,-28.52
51.39,179.42,-22.3
51.52,179.6,-13.43
51.66,180.11,-1.44
51.8,180.5,10.53
51.94,180.72,20.3
52.09,180.68,27.27
52.23,180.43,31.2
52.39,180.36,35.07
52.54,180.29,37.43
52.68,180.47,40.25
52.82,180.61,41.37
52.95,180.61,40.31
53.1,180.68,37.38
53.24,180.9,33.41
53.38,180.58,24.55
53.52,180.07,13.03
53.65,179.75,2.02
53.8,179.53,-7.69
53.96,179.75,-13.43
54.11,179.71,-18.6
54.26,179.82,-21.89
54.4,179.78,-24.71
54.56,179.71,-26.77
54.71,179.6,-27.57
54.85,179.5,-26.89
55.0,179.14,-24.75
55.14,179.53,-16.05
55.28,179.96,-5.4
55.42,180.32,5.13
55.56,180.65,15.27
55.7,180.36,20.54
55.84,180.43,26.98
55.98,180.43,31.71
56.13,180.32,35.3
56.29,180.54,39.35
56.44,180.68,41.64
56.57,180.72,41.69
56.72,180.76,39.45
56.87,180.9,34.93
57.01,180.5,25.86
57.15,180.07,15.04
57.28,179.6,4.04
57.43,179.93,-2.61
57.46,179.86,-4.58
57.61,179.82,-11.58
57.75,180.0,-16.1
57.93,179.82,-23.06
58.09,179.86,-26.97
58.24,179.75,-30.28
58.37,179.68,-31.84
58.51,179.6,-32.2
58.65,179.42,-31.56
58.79,179.39,-27.89
58.93,179.28,-21.6
59.07,179.78,-10.35
59.21,180.07,0.98
59.35,180.58,13.62
59.49,180.68,22.56
59.62,180.43,27.72
59.76,180.68,34.48
59.9,180.43,36.95
60.03,180.58,40.28
60.18,180.54,41.75
60.33,180.61,41.87
60.48,180.79,40.86
60.63,180.79,36.4
60.79,180.58,27.67
60.94,180.32,17.16
61.07,180.04,6.46
61.21,179.64,-4.49
61.35,179.71,-11.62
61.49,179.89,-16.79
61.63,179.64,-23.82
61.77,179.6,-28.04
61.91,179.53,-30.87
62.05,179.35,-32.38
62.18,179.32,-31.11
62.32,179.39,-27.11
62.48,179.5,-19.18
62.63,179.89,-7.91
62.78,180.22,4.1
62.92,180.4,14.29
63.05,180.76,24.31
63.19,180.61,29.71
63.34,180.61,34.34
63.49,180.61,37.06
63.64,180.61,37.78
63.77,180.58,37.06
63.91,180.61,34.96
64.06,180.72,31.15
64.21,180.68,24.43
64.42,180.0,8.11
