Time,Data1,Data2
29.41,180.36,49.17
29.54,180.29,50.84
29.69,180.22,52.33
29.85,180.22,53.88
30.0,180.61,56.8
30.14,180.79,57.15
30.27,180.94,55.28
30.41,181.12,51.14
30.56,180.76,40.38
30.7,180.29,27.69
30.84,179.82,14.28
30.97,179.68,3.46
31.11,179.5,-5.91
31.26,179.71,-11.71
31.41,179.93,-15.99
31.55,179.89,-20.36
31.68,179.93,-23.65
31.82,179.86,-26.42
31.96,179.86,-28.2
32.12,179.68,-29.66
32.26,179.46,-29.54
32.4,179.14,-27.91
32.54,179.14,-21.6
32.68,179.82,-8.89
32.82,180.36,4.18
32.95,180.61,15.57
33.11,180.79,26.36
33.26,180.5,31.53
33.41,180.25,35.55
33.56,180.22,40.3
33.71,180.43,46.34
33.84,180.54,50.53
33.98,180.5,52.62
34.12,180.58,53.82
34.26,180.9,54.67
34.4,181.08,52.26
34.55,181.01,44.8
34.71,180.32,30.28
34.86,179.75,16.13
35.01,179.57,5.16
35.15,179.68,-1.94
35.28,179.75,-7.74
35.42,180.0,-11.44
35.57,180.0,-16.02
35.71,179.93,-20.19
35.84,180.0,-22.96
35.99,179.89,-26.12
36.14,179.71,-28.7
36.28,179.6,-29.08
36.42,179.57,-27.69
36.55,179.46,-24.4
36.69,179.32,-19.45
36.85,179.82,-7.32
37.0,180.29,5.13
37.14,180.65,16.39
37.27,180.65,24.11
37.41,180.47,29.21
37.55,180.32,33.76
37.69,180.36,38.93
37.82,180.43,43.5
37.96,180.22,45.92
38.12,180.32,49.86
38.27,180.5,53.5
38.41,180.68,55.81
38.54,180.94,56.46
38.68,181.15,54.33
38.82,181.08,47.86
38.98,180.61,34.62
39.13,180.11,20.12
39.28,179.6,5.45
39.41,179.35,-5.37
39.55,179.5,-11.66
39.69,179.71,-15.86
39.83,179.86,-19.13
39.99,179.86,-22.32
40.13,179.71,-24.64
40.29,179.5,-25.78
40.44,179.32,-24.34
40.58,179.17,-20.32
40.72,179.57,-10.64
40.85,180.04,1.15
40.99,180.5,13.51
41.13,180.54,22.83
41.27,180.83,31.88
41.4,180.72,37.04
41.54,180.36,39.38
41.68,180.04,41.42
41.82,180.25,46.27
41.96,180.43,50.89
42.09,180.5,53.61
42.24,180.76,56.29
42.39,180.83,56.25
42.54,181.01,53.99
42.67,181.12,48.77
42.81,180.72,38.04
42.95,180.11,24.21
43.09,179.68,11.3
43.23,179.53,1.17
43.26,179.6,-0.27
43.4,179.93,-5.83
43.53,179.78,-12.55
43.69,179.96,-17.08
43.84,180.04,-21.13
43.98,179.6,-26.97
44.12,179.78,-28.39
44.25,179.64,-30.19
44.39,179.57,-30.14
44.54,179.42,-28.28
44.69,179.39,-23.57
44.83,179.46,-16.41
44.97,179.89,-4.63
45.12,180.29,8.08
45.27,180.76,20.51
45.43,180.43,27.37
45.58,180.36,33.49
45.72,180.29,38.31
45.85,180.43,43.76
45.99,180.43,47.35
46.13,180.58,50.85
46.29,180.83,53.21
46.43,180.94,52.36
46.59,180.94,47.7
46.74,180.83,39.27
46.88,180.32,27.29
47.02,179.86,14.85
47.16,179.71,4.74
47.29,179.64,-3.73
47.43,179.78,-9.12
47.57,179.93,-13.73
47.71,179.82,-18.73
47.87,179.71,-22.88
48.02,179.68,-25.01
48.17,179.46,-25.7
48.33,179.35,-23.3
48.48,179.32,-17.67
48.62,179.75,-7.79
48.76,180.14,3.11
48.89,180.58,14.36
49.04,180.61,22.74
49.2,180.25,28.21
49.35,180.5,35.62
49.49,180.58,40.7
49.62,180.22,42.59
49.76,180.11,45.23
49.9,180.25,49.43
50.04,180.47,53.45
50.17,180.36,54.84
50.33,180.65,57.73
50.49,180.79,57.79
50.64,181.08,55.92
50.78,181.01,49.62
50.91,180.68,39.25
51.05,180.29,26.64
51.19,179.75,13.07
51.33,179.68,2.58
51.47,179.64,-5.91
51.62,179.53,-14.23
51.77,179.78,-17.78
51.93,179.89,-21.04
52.08,179.6,-25.19
52.22,179.64,-26.21
52.35,179.5,-26.42
52.49,179.24,-25.38
52.63,179.35,-19.77
52.79,179.82,-8.64
52.94,180.22,2.87
53.07,180.54,13.62
53.21,180.58,21.42
53.35,180.29,26.24
53.49,180.22,31.32
53.63,180.5,38.04
53.76,180.5,42.47
53.9,180.36,44.94
54.06,180.36,47.39
54.21,180.43,49.03
54.34,180.58,50.02
54.48,180.72,49.76
54.62,180.94,47.63
54.77,180.97,41.47
54.92,180.58,30.07
55.05,179.89,16.68
55.19,179.96,7.02
55.33,179.46,-4.44
55.48,179.5,-11.79
55.64,179.75,-15.96
55.78,179.75,-19.61
55.93,179.71,-22.13
56.08,179.6,-23.42
56.22,179.5,-23.2
56.36,179.24,-21.69
56.49,179.24,-16.41
56.64,179.71,-5.51
56.79,180.36,8.03
56.94,180.61,19.53
57.09,180.68,28.1
57.24,180.43,32.99
57.38,180.22,36.93
57.52,180.32,41.48
57.66,180.29,44.69
57.69,180.29,45.39
57.83,180.43,48.76
57.97,180.4,50.58
58.12,180.47,52.04
58.27,180.61,52.68
58.41,180.83,52.36
58.55,181.15,50.17
58.68,180.79,41.66
58.82,180.47,31.05
58.96,180.11,19.5
59.1,179.96,8.88
59.24,179.71,-1.78
59.4,179.46,-12.08
59.54,179.78,-16.89
59.68,179.82,-21.37
59.82,179.82,-25.25
59.96,179.82,-28.12
60.09,179.86,-29.79
60.23,179.71,-31.21
60.38,179.46,-31.4
60.52,179.21,-29.82
60.65,179.1,-24.34
60.86,179.96,-6.42
