Time,Data1,Data2
23.4,-179.46,38.9
23.56,-179.6,42.97
23.71,-179.78,45.81
23.85,-179.6,49.78
23.98,-179.6,51.72
24.13,-179.39,53.9
24.28,-179.21,54.03
24.42,-179.14,51.59
24.55,-178.92,47.12
24.69,-179.32,36.63
24.83,-179.75,23.81
24.97,-180.18,10.45
25.13,-180.72,-4.28
25.28,-180.47,-11.42
25.43,-180.22,-16.68
25.58,-180.0,-20.54
25.72,-180.07,-24.91
25.86,-180.14,-28.7
26.0,-180.07,-31.26
26.15,-180.22,-34.16
26.29,-180.32,-36.16
26.43,-180.43,-36.82
26.58,-180.68,-36.24
26.71,-180.79,-33.02
26.85,-180.61,-25.56
26.99,-180.32,-15.19
27.14,-179.68,-0.85
27.3,-179.42,12.13
27.44,-179.46,21.09
27.59,-179.6,27.93
27.74,-179.57,34.18
27.89,-179.75,38.44
28.04,-179.68,43.28
28.17,-179.71,46.64
28.31,-179.75,49.3
28.45,-179.78,51.75
28.6,-179.64,54.67
28.73,-179.5,56.72
28.87,-179.28,57.95
29.01,-178.99,57.34
29.15,-178.78,53.42
29.18,-178.81,51.67
29.32,-179.32,39.78
29.47,-179.96,24.59
29.63,-180.43,9.44
29.77,-180.47,-0.95
29.92,-180.18,-7.39
30.07,-180.29,-14.9
30.23,-180.29,-20.57
30.39,-180.18,-24.23
30.53,-180.11,-26.74
30.69,-180.25,-29.5
30.84,-180.32,-30.84
30.99,-180.43,-30.75
31.14,-180.47,-28.71
31.28,-180.79,-25.92
31.42,-180.54,-17.29
31.57,-180.14,-5.22
31.71,-179.68,7.31
31.86,-179.5,18.62
32.01,-179.24,28.58
32.14,-179.5,33.33
32.28,-179.6,37.24
32.42,-179.75,40.3
32.57,-179.6,44.41
32.71,-179.75,46.24
32.86,-179.68,48.32
33.0,-179.46,50.1
33.14,-179.24,50.36
33.29,-179.03,48.18
33.43,-178.92,42.33
33.57,-179.42,30.52
33.71,-179.96,16.92
33.85,-180.43,3.91
34.0,-180.68,-7.5
34.14,-180.47,-14.07
34.28,-180.29,-18.27
34.42,-180.25,-21.81
34.56,-180.29,-24.93
34.71,-180.32,-27.05
34.87,-180.32,-27.48
35.02,-180.5,-27.01
35.18,-180.47,-23.23
35.33,-180.61,-18.35
35.48,-180.32,-8.99
35.63,-179.93,2.39
35.76,-179.57,13.59
35.9,-179.57,21.79
36.04,-179.68,28.21
36.19,-179.6,35.02
36.33,-179.6,40.39
36.47,-179.78,43.56
36.61,-179.64,47.75
36.75,-179.5,51.22
36.88,-179.53,52.79
37.03,-179.53,53.37
37.18,-179.21,53.87
37.34,-179.06,50.73
37.49,-179.1,43.69
37.64,-179.53,31.61
37.78,-180.11,17.35
37.93,-180.5,4.68
38.08,-180.36,-3.48
38.23,-180.07,-9.15
38.37,-180.47,-17.16
38.5,-180.22,-20.6
38.64,-180.07,-23.65
38.78,-180.11,-26.92
38.92,-180.11,-29.56
39.06,-180.11,-31.48
39.2,-180.22,-33.01
39.35,-180.29,-33.45
39.51,-180.54,-33.05
39.66,-180.5,-29.24
39.79,-180.76,-24.93
39.93,-180.43,-14.98
40.07,-179.89,-2.1
40.21,-179.57,9.66
40.37,-179.32,21.6
40.51,-179.46,28.5
40.67,-179.64,34.22
40.82,-179.42,40.26
40.96,-179.64,42.65
41.1,-179.75,44.7
41.23,-179.64,47.25
41.37,-179.46,49.44
41.51,-179.24,50.5
41.67,-179.1,48.45
41.8,-178.88,44.27
41.96,-179.35,32.04
42.11,-179.89,17.88
42.27,-180.18,3.73
42.42,-180.68,-9.1
42.56,-180.54,-15.62
42.69,-180.25,-19.51
42.83,-180.04,-22.62
42.98,-179.89,-26.0
43.13,-180.18,-30.89
43.27,-180.36,-34.29
43.4,-180.32,-35.55
43.56,-180.58,-36.56
43.71,-180.79,-35.28
43.75,-180.61,-33.02
43.91,-180.68,-26.44
44.07,-180.29,-14.16
44.22,-179.86,-1.12
44.36,-179.5,11.26
44.49,-179.32,21.55
44.63,-179.35,28.81
44.77,-179.68,33.29
44.91,-179.6,39.05
45.04,-179.42,44.46
45.19,-179.46,47.49
45.33,-179.5,49.22
45.48,-179.32,50.36
45.64,-179.03,49.68
45.78,-179.03,44.8
45.92,-179.14,36.56
46.07,-179.75,22.75
46.22,-180.29,8.59
46.36,-180.68,-2.72
46.49,-180.5,-9.28
46.63,-180.25,-13.65
46.77,-180.22,-17.96
46.93,-180.11,-21.65
47.08,-180.11,-24.67
47.24,-180.32,-27.94
47.38,-180.36,-28.98
47.52,-180.43,-28.86
47.66,-180.68,-27.75
47.8,-180.72,-23.33
47.94,-180.54,-14.55
48.08,-180.07,-2.93
48.22,-179.64,9.4
48.36,-179.32,20.65
48.5,-179.53,27.72
48.65,-179.68,33.58
48.79,-179.57,39.24
48.94,-179.6,43.52
49.09,-179.71,46.82
49.22,-179.53,50.28
49.36,-179.35,52.6
49.51,-179.24,52.71
49.65,-179.03,51.09
49.8,-179.1,44.64
49.95,-179.53,32.69
50.1,-179.93,19.76
50.26,-180.4,5.98
50.41,-180.32,-2.61
50.55,-180.14,-8.59
50.69,-180.29,-15.29
50.82,-180.07,-18.92
50.96,-180.11,-23.38
51.1,-180.07,-27.21
51.25,-180.14,-31.45
51.39,-180.07,-34.21
51.55,-180.18,-37.24
51.71,-180.36,-39.8
51.86,-180.58,-40.74
52.01,-180.76,-39.27
52.15,-180.79,-34.37
52.28,-180.61,-25.68
52.42,-180.22,-13.86
52.56,-179.75,-0.64
52.72,-179.5,12.63
52.87,-179.46,22.53
53.02,-179.42,31.2
53.17,-179.53,36.72
53.31,-179.57,41.22
53.45,-179.64,44.64
53.58,-179.71,47.52
53.72,-179.39,51.66
53.86,-179.39,52.84
54.01,-179.21,52.99
54.16,-178.96,50.68
54.31,-178.99,42.96
54.46,-179.5,30.07
54.62,-180.07,14.5
54.77,-180.47,0.67
54.91,-180.54,-8.44
55.05,-180.36,-14.58
55.18,-180.18,-19.19
55.33,-179.96,-22.88
55.48,-180.22,-28.49
55.62,-180.32,-32.11
55.75,-180.4,-34.21
55.9,-180.5,-35.09
56.04,-180.68,-34.01
56.19,-180.83,-30.15
56.35,-180.72,-21.07
56.49,-180.0,-6.67
56.64,-179.64,6.52
56.79,-179.5,18.07
56.94,-179.32,28.09
57.08,-179.57,33.29
57.23,-179.57,39.08
57.37,-179.64,43.24
57.51,-179.78,45.94
57.65,-179.78,48.76
57.79,-179.86,50.74
57.92,-179.64,53.83
58.07,-179.57,55.58
58.22,-179.32,56.91
58.25,-179.28,56.81
58.41,-179.06,55.24
58.56,-178.78,50.65
58.7,-179.17,39.33
58.83,-179.86,24.34
58.97,-180.25,10.29
59.11,-180.61,-2.44
59.25,-180.58,-10.9
59.39,-180.36,-16.36
59.54,-180.22,-21.45
59.69,-180.29,-26.0
59.84,-180.36,-29.42
59.99,-180.47,-31.5
60.15,-180.58,-31.68
60.3,-180.76,-29.98
60.45,-180.83,-24.47
60.6,-180.5,-14.08
60.74,-180.0,-1.38
60.88,-179.53,11.26
61.02,-179.28,21.65
61.15,-179.6,27.46
61.31,-179.68,34.22
61.45,-179.46,40.54
61.6,-179.5,44.75
61.81,-179.53,47.79
