Time,Data1,Data2
30.49,-179.28,38.07
30.64,-179.06,34.7
30.78,-179.39,25.97
30.93,-179.82,13.88
31.08,-180.29,0.96
31.22,-180.5,-9.26
31.37,-180.43,-15.65
31.51,-180.22,-19.82
31.65,-180.0,-22.88
31.79,-180.14,-27.62
31.92,-180.11,-30.68
32.07,-180.14,-34.08
32.21,-180.29,-36.72
32.35,-180.4,-38.32
32.5,-180.47,-38.6
32.65,-180.61,-37.01
32.8,-180.86,-33.52
32.95,-180.58,-24.23
33.1,-180.07,-11.44
33.26,-179.6,1.78
33.41,-179.53,11.54
33.54,-179.71,17.77
33.68,-179.6,24.02
33.82,-179.46,29.82
33.96,-179.5,32.88
34.1,-179.42,34.64
34.25,-179.32,34.67
34.4,-179.28,31.98
34.55,-179.17,27.24
34.7,-179.53,17.42
34.85,-180.0,5.32
34.99,-180.43,-5.96
35.12,-180.58,-14.13
35.28,-180.32,-19.61
35.42,-180.29,-23.87
35.56,-180.18,-26.61
35.71,-180.5,-31.13
35.87,-180.47,-32.22
36.01,-180.61,-32.06
36.15,-180.79,-30.14
36.3,-180.65,-23.6
36.45,-180.43,-14.02
36.59,-179.82,-2.08
36.72,-179.6,7.87
36.86,-179.53,16.31
37.01,-179.6,22.48
37.16,-179.71,27.13
37.3,-179.78,30.71
37.43,-179.89,33.47
37.57,-179.86,36.75
37.71,-179.78,40.06
37.87,-179.6,43.5
38.01,-179.35,45.49
38.15,-179.32,44.75
38.29,-179.06,42.78
38.43,-178.99,37.25
38.58,-179.6,24.53
38.73,-180.07,10.56
38.86,-180.43,-1.95
39.0,-180.43,-10.99
39.14,-180.5,-18.97
39.28,-180.22,-23.91
39.42,-180.43,-29.99
39.57,-180.36,-34.03
39.73,-180.54,-37.3
39.88,-180.68,-38.36
40.05,-180.76,-36.37
40.21,-180.72,-30.79
40.37,-180.47,-21.29
40.52,-180.11,-10.25
40.66,-180.0,-0.21
40.8,-179.78,9.66
40.94,-179.6,19.03
41.08,-179.57,26.34
41.22,-179.57,31.87
41.35,-179.68,36.11
41.51,-179.75,40.01
41.67,-179.86,42.12
41.82,-179.71,44.91
41.98,-179.75,45.95
42.13,-179.5,47.17
42.26,-179.28,46.67
42.4,-179.14,43.87
42.55,-179.21,36.59
42.7,-179.64,24.8
42.84,-180.07,12.61
42.97,-180.5,0.59
43.11,-180.47,-7.26
43.25,-180.32,-13.04
43.41,-180.14,-18.57
43.56,-180.18,-24.48
43.71,-180.25,-29.87
43.76,-180.18,-30.73
43.92,-180.18,-34.43
44.06,-180.29,-37.64
44.2,-180.4,-39.99
44.34,-180.54,-41.14
44.48,-180.83,-41.02
44.63,-180.97,-37.12
44.76,-180.5,-27.77
44.91,-180.36,-17.16
45.06,-179.82,-3.77
45.22,-179.39,9.45
45.37,-179.35,18.1
45.51,-179.53,22.86
45.64,-179.75,26.29
45.78,-179.89,29.27
45.93,-179.86,33.13
46.07,-179.64,37.3
46.2,-179.46,40.7
46.34,-179.5,41.24
46.48,-179.42,40.76
46.62,-179.39,38.16
46.78,-179.24,33.05
46.92,-179.5,23.82
47.08,-179.96,10.78
47.23,-180.22,-0.72
47.37,-180.61,-11.1
47.51,-180.25,-16.29
47.65,-180.14,-21.55
47.79,-180.43,-28.3
47.94,-180.43,-32.17
48.08,-180.43,-34.59
48.22,-180.5,-35.65
48.36,-180.68,-35.25
48.5,-180.72,-31.98
48.65,-180.61,-25.11
48.81,-180.18,-13.68
48.96,-179.96,-3.22
49.12,-179.75,7.75
49.27,-179.68,16.66
49.42,-179.46,25.2
49.57,-179.71,29.02
49.71,-179.75,32.52
49.85,-179.78,35.23
49.99,-179.42,39.29
50.13,-179.39,40.57
50.27,-179.32,39.69
50.42,-179.06,37.32
50.57,-179.17,29.95
50.71,-179.71,18.23
50.84,-180.18,5.7
50.98,-180.58,-6.09
51.12,-180.65,-14.23
51.27,-180.36,-19.08
51.41,-180.29,-22.94
51.54,-180.22,-26.05
51.68,-180.32,-29.3
51.82,-180.43,-31.61
51.98,-180.47,-32.49
52.13,-180.65,-31.85
52.28,-180.5,-26.92
52.43,-180.43,-20.25
52.59,-179.71,-8.06
52.74,-179.57,0.05
52.88,-179.75,5.35
53.02,-179.64,11.31
53.15,-179.71,15.48
53.29,-179.64,19.26
53.45,-179.46,23.22
53.6,-179.68,23.55
53.75,-179.71,23.18
53.9,-179.57,22.53
54.04,-179.57,19.87
54.18,-179.5,15.93
54.32,-179.53,9.68
54.47,-180.04,-0.9
54.62,-180.43,-10.56
54.75,-180.4,-16.45
54.9,-180.18,-20.94
55.06,-180.07,-25.43
55.21,-180.4,-30.97
55.35,-180.36,-33.41
55.49,-180.54,-35.59
55.64,-180.68,-35.51
55.78,-180.68,-32.85
55.92,-180.72,-27.77
56.06,-180.43,-19.43
56.19,-179.86,-8.09
56.34,-179.46,2.66
56.48,-179.64,9.2
56.62,-179.39,16.2
56.76,-179.68,19.23
56.89,-179.68,22.21
57.04,-179.68,24.35
57.19,-179.64,25.33
57.33,-179.71,24.69
57.46,-179.64,24.02
57.62,-179.6,21.37
57.77,-179.57,17.48
57.93,-179.46,12.11
58.08,-179.89,2.69
58.22,-180.29,-6.65
58.25,-180.22,-7.82
58.41,-180.18,-15.19
58.56,-180.29,-22.41
58.69,-180.4,-27.99
58.83,-180.29,-31.4
58.98,-180.36,-34.8
59.14,-180.5,-37.24
59.3,-180.54,-37.06
59.45,-180.9,-36.31
59.59,-180.9,-30.39
59.73,-180.43,-19.63
59.87,-179.96,-7.48
60.03,-179.42,5.88
60.18,-179.6,13.44
60.34,-179.64,20.35
60.48,-179.64,25.96
60.62,-179.68,29.91
60.76,-179.71,32.78
60.9,-179.46,35.83
61.04,-179.6,35.62
61.17,-179.32,35.6
61.31,-179.35,32.12
61.46,-179.5,25.43
61.6,-179.6,17.19
61.73,-180.04,6.33
61.94,-180.68,-8.8
