Time,Data1,Data2
26.51,179.71,-32.27
26.66,179.5,-35.42
26.81,179.5,-36.37
26.96,179.24,-36.58
27.1,179.28,-33.58
27.24,179.21,-27.81
27.39,179.53,-17.32
27.53,180.07,-5.05
27.67,180.43,6.06
27.81,180.29,13.07
27.94,180.22,19.02
28.08,180.43,25.8
28.23,180.22,29.85
28.37,180.18,33.17
28.51,180.04,35.54
28.67,180.22,39.17
28.82,180.04,40.1
28.96,179.96,41.03
28.99,180.0,41.35
29.15,180.04,43.07
29.3,180.14,44.57
29.43,180.36,45.7
29.57,180.58,45.79
29.71,180.68,43.24
29.86,180.9,38.36
30.0,180.58,28.38
30.14,180.04,14.45
30.3,179.53,-0.79
30.45,179.46,-11.52
30.59,179.1,-21.69
30.73,179.42,-25.88
30.86,179.57,-29.5
31.0,179.6,-32.11
31.15,179.68,-33.79
31.29,179.53,-35.34
31.42,179.46,-35.01
31.56,179.17,-33.85
31.7,179.17,-29.45
31.84,179.53,-20.51
32.0,180.0,-8.19
32.14,180.4,3.04
32.3,180.22,10.67
32.45,180.22,17.64
32.59,180.32,23.47
32.73,180.36,28.09
32.86,180.11,30.04
33.0,179.89,31.34
33.14,180.14,34.66
33.28,180.32,37.06
33.42,180.5,38.37
33.57,180.58,37.64
33.72,180.61,34.26
33.86,180.72,29.11
34.01,180.43,19.13
34.14,179.96,6.84
34.28,179.6,-4.66
34.42,179.42,-14.32
34.56,179.32,-22.13
34.7,179.64,-26.04
34.85,179.75,-31.15
34.99,179.64,-35.78
35.13,179.46,-39.78
35.28,179.42,-41.91
35.44,179.24,-42.54
35.59,179.21,-39.45
35.74,179.03,-34.58
35.88,179.39,-24.1
36.03,180.04,-9.69
36.18,180.43,3.44
36.34,180.58,14.21
36.48,180.22,19.64
36.62,180.58,27.01
36.76,180.25,29.82
36.91,180.07,32.06
37.05,180.07,35.18
37.19,180.29,38.93
37.33,180.25,40.58
37.47,180.36,42.23
37.62,180.47,42.23
37.76,180.68,40.78
37.9,180.76,36.47
38.06,180.61,27.37
38.21,180.11,14.69
38.35,179.71,2.56
38.48,179.46,-8.32
38.62,179.17,-17.86
38.76,179.53,-21.82
38.9,179.82,-24.61
39.04,179.75,-28.47
39.19,179.89,-31.18
39.35,179.82,-34.56
39.5,179.71,-37.49
39.65,179.57,-39.48
39.8,179.35,-40.17
39.94,179.1,-38.85
40.08,178.88,-34.35
40.22,179.53,-22.66
40.36,179.96,-10.29
40.5,180.32,1.73
40.63,180.68,12.67
40.77,180.29,18.04
40.93,180.47,25.81
41.09,180.5,31.08
41.24,180.32,33.44
41.37,180.43,35.39
41.51,180.47,35.91
41.65,180.58,35.2
41.79,180.76,33.18
41.92,180.76,27.89
42.06,180.32,18.06
42.21,180.04,6.6
42.35,179.75,-3.69
42.5,179.71,-12.82
42.64,179.6,-21.23
42.79,179.64,-27.61
42.94,179.5,-33.52
43.08,179.57,-36.47
43.23,179.42,-38.92
43.37,179.32,-39.24
43.41,179.32,-39.01
43.57,178.92,-37.3
43.71,179.21,-28.71
43.85,179.68,-16.98
44.0,180.14,-3.3
44.15,180.58,9.74
44.29,180.58,17.94
44.42,180.25,22.54
44.56,180.11,26.97
44.71,180.36,33.49
44.86,180.22,36.63
45.01,180.25,39.93
45.14,180.25,42.44
45.28,180.32,44.04
45.42,180.5,45.13
45.57,180.58,44.11
45.7,180.76,41.53
45.84,180.9,36.26
45.98,180.4,25.04
46.13,179.89,11.31
46.27,179.68,0.19
46.4,179.64,-9.24
46.55,179.32,-19.42
46.7,179.39,-25.28
46.86,179.39,-29.42
47.01,179.46,-30.81
47.14,179.42,-30.75
47.28,179.24,-29.67
47.43,179.14,-25.68
47.58,179.6,-15.48
47.71,179.89,-5.67
47.85,180.18,4.58
47.99,180.29,13.27
48.13,180.68,22.59
48.28,180.43,27.05
48.42,180.11,29.77
48.58,180.25,34.58
48.73,180.04,36.34
48.88,179.93,38.21
49.03,179.93,40.71
49.19,180.36,45.65
49.33,180.5,47.65
49.47,180.61,47.71
49.61,180.94,47.12
49.75,180.79,41.47
49.88,180.65,33.04
50.02,180.25,21.17
50.17,179.82,7.35
50.31,179.6,-4.17
50.45,179.5,-13.89
50.59,179.32,-22.94
50.75,179.78,-27.14
50.9,179.68,-32.3
51.04,179.53,-36.55
51.18,179.6,-38.53
51.32,179.46,-40.34
51.47,179.32,-40.57
51.61,179.1,-38.73
51.77,179.28,-31.07
51.91,179.6,-20.91
52.04,179.96,-9.5
52.18,180.22,1.44
52.32,180.47,11.63
52.46,180.43,19.11
52.62,180.14,24.26
52.76,180.18,29.59
52.9,180.43,35.26
53.05,180.29,37.73
53.2,180.58,40.62
53.33,180.61,40.78
53.47,180.68,39.03
53.62,180.83,34.82
53.77,180.5,25.4
53.91,180.04,14.18
54.05,179.86,3.6
54.19,179.39,-8.68
54.35,179.57,-16.13
54.5,179.82,-21.41
54.64,179.71,-26.92
54.78,179.75,-31.63
54.92,179.68,-36.23
55.07,179.64,-39.51
55.21,179.57,-41.66
55.36,179.39,-42.96
55.5,179.35,-41.75
55.64,179.28,-38.45
55.78,179.21,-32.83
55.93,179.71,-21.04
56.06,180.07,-10.29
56.2,180.43,1.41
56.35,180.22,8.75
56.51,180.18,16.44
56.66,180.5,24.75
56.8,180.43,28.98
56.93,180.29,31.53
57.07,180.47,34.56
57.21,180.43,35.12
57.36,180.58,35.07
57.49,180.76,33.47
57.63,180.9,29.19
57.77,180.47,19.21
57.8,180.4,16.65
57.95,179.86,3.56
58.11,179.53,-8.94
58.26,179.6,-16.97
58.42,179.5,-24.9
58.57,179.5,-30.12
58.7,179.71,-32.67
58.84,179.78,-35.28
58.99,179.75,-37.86
59.13,179.53,-40.7
59.26,179.46,-41.59
59.4,179.28,-41.27
59.54,179.21,-38.44
59.69,179.14,-32.48
59.85,179.5,-20.46
59.99,180.04,-6.67
60.13,180.36,5.29
60.27,180.58,15.48
60.41,180.47,22.37
60.54,180.29,27.06
60.68,180.07,30.71
60.83,180.47,36.95
60.98,180.32,39.32
61.11,180.43,41.58
61.27,180.5,42.07
61.42,180.61,40.9
61.57,180.94,38.08
61.72,180.61,28.98
61.86,180.14,17.48
61.99,179.75,5.46
62.13,179.53,-5.14
62.27,179.53,-13.11
62.41,179.53,-20.06
62.54,179.78,-24.51
62.69,179.75,-29.79
62.84,179.57,-35.06
63.01,179.53,-38.6
63.17,179.53,-39.99
63.32,179.28,-40.66
63.48,179.32,-37.19
63.62,179.06,-32.69
63.76,179.53,-22.17
63.9,179.96,-10.54
64.04,180.36,0.85
64.17,180.4,9.39
64.32,180.14,15.45
64.47,180.43,23.28
64.62,180.4,27.54
64.76,180.11,29.22
64.89,180.25,32.16
65.03,180.18,33.15
65.17,180.22,33.93
65.31,180.47,34.99
65.45,180.5,33.28
