Time,Data1,Data2
22.82,-180.54,-36.13
22.96,-180.72,-36.37
23.1,-181.01,-34.7
23.25,-180.72,-26.77
23.39,-180.36,-15.48
23.53,-179.78,-2.71
23.67,-179.64,7.43
23.81,-179.46,16.2
23.95,-179.68,21.81
24.11,-179.6,28.05
24.26,-179.53,32.99
24.39,-179.42,35.97
24.53,-179.39,36.75
24.67,-179.42,35.47
24.8,-179.53,32.16
24.95,-179.68,26.36
25.11,-179.57,19.66
25.27,-179.96,9.08
25.42,-180.07,0.59
25.56,-180.14,-6.73
25.7,-180.0,-12.42
25.83,-180.07,-19.07
25.97,-180.22,-25.4
26.12,-180.5,-32.01
26.27,-180.5,-35.51
26.4,-180.61,-37.57
26.54,-180.79,-38.0
26.68,-180.76,-34.85
26.84,-180.5,-27.35
26.99,-180.22,-19.07
27.15,-179.75,-8.49
27.3,-179.64,-0.54
27.43,-179.6,5.51
27.57,-179.68,9.63
27.71,-179.86,12.26
27.85,-179.68,15.99
27.98,-179.64,18.14
28.12,-179.75,18.33
28.26,-179.75,18.1
28.42,-179.68,17.11
28.58,-179.6,14.84
28.72,-179.5,11.23
28.88,-179.64,4.45
29.03,-179.78,-3.62
29.06,-179.75,-5.26
29.21,-180.32,-16.42
29.35,-180.32,-23.41
29.49,-180.43,-29.74
29.63,-180.25,-33.2
29.78,-180.54,-37.91
29.93,-180.65,-39.77
30.07,-180.76,-39.19
30.23,-180.72,-34.62
30.39,-180.47,-26.1
30.54,-180.11,-16.01
30.67,-180.04,-7.61
30.81,-179.75,2.21
30.95,-179.96,8.7
31.09,-179.64,17.51
31.23,-179.53,24.61
31.39,-179.5,30.68
31.53,-179.39,34.94
31.69,-179.39,36.45
31.84,-179.35,35.78
31.98,-179.28,33.34
32.13,-179.24,27.83
32.27,-179.75,16.53
32.41,-180.11,5.96
32.55,-180.32,-3.7
32.69,-180.4,-11.78
32.83,-180.22,-17.35
32.96,-180.54,-24.67
33.11,-180.32,-27.89
33.26,-180.29,-30.57
33.42,-180.43,-33.04
33.57,-180.32,-32.85
33.72,-180.5,-32.38
33.87,-180.61,-29.51
34.03,-180.76,-24.07
34.18,-180.25,-12.98
34.32,-180.0,-2.76
34.47,-179.71,8.28
34.6,-179.68,16.82
34.74,-179.71,24.34
34.88,-179.42,31.92
35.02,-179.53,36.07
35.16,-179.5,39.03
35.3,-179.35,41.24
35.44,-179.32,41.02
35.58,-179.17,39.11
35.72,-179.28,33.55
35.86,-179.57,24.35
36.01,-179.86,13.25
36.15,-180.25,1.73
36.29,-180.5,-8.22
36.43,-180.54,-15.65
36.56,-180.29,-20.38
36.7,-180.36,-25.54
36.85,-180.22,-29.11
37.0,-180.29,-32.52
37.16,-180.47,-35.36
37.3,-180.54,-35.73
37.46,-180.68,-34.42
37.61,-180.97,-31.26
37.75,-180.61,-22.14
37.9,-180.18,-9.5
38.05,-179.68,3.67
38.18,-179.28,14.77
38.32,-179.5,20.94
38.46,-179.75,25.17
38.6,-179.86,29.53
38.74,-179.68,34.74
38.88,-179.71,38.28
39.02,-179.46,41.83
39.16,-179.46,43.18
39.31,-179.32,43.13
39.44,-179.1,41.55
39.58,-179.32,35.39
39.73,-179.46,26.18
39.88,-179.89,13.57
40.02,-180.36,1.09
40.15,-180.65,-9.57
40.29,-180.4,-15.67
40.44,-180.22,-21.01
40.59,-180.18,-26.21
40.73,-180.14,-30.38
40.86,-180.18,-34.16
41.02,-180.36,-38.31
41.17,-180.58,-41.19
41.33,-180.61,-41.55
41.48,-180.79,-40.15
41.63,-181.01,-36.08
41.77,-180.58,-25.44
41.93,-179.89,-10.43
42.08,-179.57,1.78
42.22,-179.46,10.81
42.36,-179.57,17.77
42.49,-179.57,23.89
42.64,-179.64,28.87
42.79,-179.6,32.75
42.93,-179.71,34.54
43.07,-179.5,36.87
43.2,-179.6,36.5
43.35,-179.35,36.27
43.49,-179.46,32.32
43.53,-179.32,31.52
43.67,-179.28,25.31
43.81,-179.71,14.64
43.96,-180.22,2.11
44.11,-180.58,-8.86
44.26,-180.29,-15.41
44.41,-180.22,-21.28
44.57,-180.14,-26.44
44.72,-180.36,-32.24
44.86,-180.25,-35.41
45.0,-180.32,-38.66
45.15,-180.5,-41.32
45.29,-180.58,-41.82
45.43,-180.72,-40.71
45.57,-180.72,-37.01
45.72,-180.58,-28.86
45.87,-180.11,-17.18
46.03,-179.75,-4.55
46.18,-179.57,5.46
46.32,-179.75,12.06
46.47,-179.75,18.68
46.61,-179.82,24.16
46.75,-179.75,29.14
46.89,-179.57,34.1
47.03,-179.24,37.48
47.17,-179.32,37.11
47.3,-179.24,35.23
47.44,-179.21,30.87
47.58,-179.64,21.92
47.73,-180.0,11.38
47.88,-180.25,1.63
48.02,-180.18,-5.51
48.17,-180.25,-13.3
48.32,-180.04,-18.52
48.46,-180.32,-25.54
48.6,-180.22,-29.72
48.73,-180.22,-33.39
48.88,-180.32,-37.0
49.03,-180.58,-40.25
49.17,-180.54,-40.42
49.31,-180.76,-39.57
49.45,-180.94,-35.89
49.61,-180.65,-25.83
49.76,-180.11,-12.42
49.91,-179.68,1.12
50.06,-179.57,11.7
50.2,-179.57,19.68
50.33,-179.42,26.74
50.47,-179.68,29.9
50.62,-179.82,32.67
50.78,-179.86,35.47
50.93,-179.96,37.24
51.06,-179.78,40.06
51.2,-179.6,42.54
51.34,-179.75,42.55
51.48,-179.5,43.24
51.61,-179.35,41.85
51.77,-179.17,37.73
51.93,-179.35,28.68
52.08,-179.78,16.39
52.23,-180.29,2.9
52.37,-180.47,-7.55
52.5,-180.61,-16.25
52.64,-180.36,-21.09
52.79,-180.14,-24.91
52.93,-180.04,-28.34
53.07,-180.25,-33.02
53.2,-180.5,-36.85
53.34,-180.61,-38.93
53.48,-180.72,-39.05
53.64,-180.58,-35.3
53.79,-180.11,-27.77
53.94,-180.43,-22.14
54.09,-180.32,-13.27
54.23,-179.93,-2.29
54.37,-179.5,8.52
54.52,-179.78,15.61
54.66,-179.78,22.62
54.8,-179.57,29.53
54.94,-179.68,33.55
55.08,-179.78,36.56
55.22,-179.57,40.25
55.36,-179.5,41.75
55.5,-179.42,41.83
55.64,-179.28,40.44
55.79,-179.24,35.73
55.95,-179.46,26.4
56.09,-179.96,13.71
56.23,-180.36,2.18
56.37,-180.36,-6.49
56.51,-180.18,-12.69
56.66,-180.4,-20.75
56.8,-180.4,-26.53
56.94,-180.5,-30.83
57.08,-180.47,-33.05
57.22,-180.47,-33.93
57.37,-180.58,-34.08
57.5,-180.72,-32.69
57.64,-180.86,-28.86
57.78,-180.61,-20.76
57.92,-180.18,-9.61
57.95,-180.04,-6.63
58.1,-179.75,4.79
58.24,-179.46,14.74
58.38,-179.68,20.94
58.53,-179.68,26.55
58.69,-179.86,30.47
58.84,-179.93,33.66
58.98,-179.93,36.87
59.11,-179.96,39.41
59.26,-180.04,41.66
59.41,-179.53,46.59
59.55,-179.53,47.76
59.69,-179.24,48.47
59.82,-179.03,46.48
59.98,-179.17,39.05
60.13,-179.5,28.02
60.29,-180.0,13.59
60.44,-180.43,-0.11
60.58,-180.5,-9.74
60.71,-180.43,-16.89
60.85,-180.43,-23.12
60.99,-180.22,-26.89
61.13,-180.47,-32.17
