Time,Data1,Data2
38.76,179.42,-35.23
38.91,179.17,-34.22
39.06,179.24,-28.78
39.22,179.42,-19.31
39.36,179.96,-6.15
39.5,180.36,6.02
39.65,180.54,16.66
39.8,180.65,25.35
39.94,180.32,29.46
40.07,180.18,33.45
40.21,180.29,38.13
40.36,180.22,41.63
40.5,180.47,45.65
40.63,180.5,47.41
40.78,180.68,48.15
40.94,180.83,46.21
41.09,180.97,41.48
41.23,180.65,31.82
41.36,180.14,19.56
41.5,179.75,7.37
41.64,179.6,-2.92
41.78,179.53,-11.28
41.91,179.75,-16.49
42.06,179.75,-22.59
42.2,179.71,-27.3
42.35,179.86,-30.59
42.51,179.75,-34.67
42.66,179.78,-36.91
42.79,179.6,-38.92
42.93,179.46,-39.22
43.07,179.32,-37.76
43.2,179.21,-33.26
43.24,179.21,-31.6
43.38,179.46,-22.19
43.52,180.14,-7.72
43.66,180.54,4.53
43.8,180.4,12.63
43.94,180.32,19.5
44.08,180.47,26.71
44.22,180.25,30.87
44.36,180.25,35.02
44.5,180.58,40.22
44.64,180.61,42.62
44.77,180.58,43.05
44.91,180.68,42.62
45.07,180.76,39.32
45.22,180.76,33.12
45.38,180.36,21.63
45.52,180.0,9.57
45.66,179.68,-1.55
45.81,179.5,-11.17
45.96,179.6,-17.22
46.1,179.89,-20.72
46.25,179.82,-25.56
46.39,180.14,-27.89
46.55,179.93,-33.12
46.7,179.75,-37.64
46.84,179.86,-39.46
46.97,179.78,-41.66
47.12,179.46,-44.48
47.26,179.35,-44.38
47.4,179.32,-41.87
47.54,178.92,-38.5
47.67,179.39,-27.65
47.81,179.86,-14.48
47.97,180.43,1.36
48.12,180.79,14.16
48.28,180.5,21.79
48.43,180.36,27.61
48.56,180.11,31.28
48.7,180.43,37.54
48.85,180.22,40.79
49.0,180.65,46.08
49.13,180.65,47.33
49.27,180.65,47.06
49.41,180.79,45.63
49.55,180.94,42.39
49.7,180.76,34.21
49.84,180.29,21.69
49.99,179.78,8.16
50.13,179.57,-2.5
50.28,179.57,-10.99
50.43,179.75,-16.79
50.56,179.78,-21.66
50.7,179.82,-25.84
50.84,179.93,-28.84
50.98,179.82,-32.64
51.11,179.64,-36.11
51.26,179.42,-38.92
51.4,179.28,-39.06
51.54,178.99,-37.52
51.7,179.14,-29.67
51.84,179.78,-16.39
52.0,180.14,-2.58
52.15,180.47,10.08
52.29,180.76,20.68
52.43,180.68,27.13
52.57,180.36,30.7
52.7,180.25,34.03
52.85,180.11,37.17
52.99,180.43,41.95
53.13,180.0,41.99
53.26,180.07,44.69
53.4,180.14,47.47
53.54,180.25,49.73
53.7,180.54,52.76
53.84,180.68,53.45
54.0,180.79,51.67
54.15,180.97,47.33
54.29,180.68,38.31
54.43,180.29,26.58
54.58,179.78,12.72
54.72,179.35,-0.1
54.86,179.71,-6.3
55.0,179.71,-12.96
55.14,179.6,-19.1
55.27,179.86,-22.0
55.43,179.86,-25.91
55.58,179.93,-28.6
55.74,179.71,-32.06
55.89,179.57,-33.76
56.04,179.5,-33.42
56.18,179.17,-32.33
56.33,179.24,-26.21
56.48,179.64,-15.57
56.63,180.14,-2.72
56.77,180.25,7.47
56.9,180.5,17.58
57.04,180.54,25.23
57.19,180.36,30.81
57.33,180.43,36.11
57.47,180.43,40.06
57.62,180.32,42.73
57.66,180.29,43.04
57.8,180.5,45.74
57.96,180.68,46.54
58.11,180.9,44.86
58.25,181.01,40.2
58.39,180.58,29.72
58.52,180.11,17.29
58.66,179.71,4.61
58.81,179.39,-7.11
58.96,179.32,-15.17
59.1,179.57,-18.87
59.23,179.53,-21.93
59.37,179.6,-22.82
59.52,179.57,-22.91
59.66,179.39,-22.17
59.79,179.42,-18.55
59.93,179.42,-12.74
60.08,179.82,-2.5
60.23,180.14,8.4
60.37,180.5,18.44
60.51,180.5,25.51
60.64,180.36,29.85
60.8,180.22,34.32
60.95,180.18,38.15
61.1,180.11,41.11
61.24,180.22,44.59
61.38,180.47,48.26
61.52,180.47,49.51
61.66,180.65,50.04
61.79,180.9,49.09
61.93,181.12,45.26
62.08,180.68,34.54
62.22,180.25,22.01
62.36,179.78,8.72
62.49,179.57,-2.63
62.63,179.32,-12.43
62.77,179.64,-17.21
62.91,179.86,-21.05
63.16,179.89,-28.63
